Cc1cc2c(nc1N)[nH]c1ccccc12,2-Amino-3-methyl-9H-pyrido[2;3-b]indole,C19253,!2-Amino-3-methyl-9H-pyrido[2;3-b]indole!
CC(C(=O)O)C(=O)C=C(Cl)C(=O)O,2-Chloro-5-methylmaleylacetate,C18305,!2-Chloro-5-methylmaleylacetate!
CCN1CC2(COC)C(O)CC(OC)C34C5CC6(O)C(O)C5C(O)(C(O)C6OC)C(C(OC)C23)C14,Aconine,C19990,!Aconine!
CC1(C)Oc2cc3oc(=O)ccc3cc2CC1O,Decursinol,C09259,!Decursinol!
CC(C)=CC(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C,Decursin,C09258,!Decursin!
CC(C(=O)O)=C1C=C(Cl)C(=O)O1,2-Chloro-5-methyl-cis-dienelactone,C18304,!2-Chloro-5-methyl-cis-dienelactone!
CN1CCC23C(=O)CC4C(=CCOC5CC(=O)N(c6c(O)cccc62)C3C54)C1,Vomicine,C09255,!Vomicine!
COC(=O)C1=C2Nc3ccccc3C23CCN2CC4(CC5CC67CCOC6CCN6CCC8(c9cccc(OC)c9N(C4)C58O)C67)C4OCCC4(C1)C23,Vobtusine,C09254,!Vobtusine!
CC(C)(OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)C1Cc2cc3ccc(=O)oc3cc2O1,Decuroside III,C09257,!Decuroside III!
COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21,Yohimbine,C09256,!Yohimbine!
CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32,Vincamine,C09251,!Vincamine!
C=CC1CN2CCc3c([nH]c4ccccc34)C2CC1CC1c2[nH]c3ccccc3c2CCN1C,Usambarine,C09250,!Usambarine!
CC=C1CN(C)C2Cc3c([nH]c4ccccc34)C(=O)CC1C2C(=O)OC,Vobasine,C09253,!Vobasine!
CC=C1CN(C)C2Cc3c([nH]c4ccccc34)C(c3cc4[nH]c5c(c4cc3OC)CCN3CC4CC(CC)C3C5(C(=O)OC)C4)CC1C2C(=O)OC,Voacamine,C09252,!Voacamine!
COc1cc(C(O)CN)ccc1O,L-Normetanephrine,C05589,!L-Normetanephrine!
CNCC(O)c1ccc(O)c(OC)c1,L-Metanephrine,C05588,!L-Metanephrine!
Cn1cnc(C2CNC(=O)C2=Cc2ccccc2)c1,Anantine,C10568,!Anantine!
CCC(C)C(=O)C(=O)O,(S)-3-Methyl-2-oxopentanoic acid,C00671,!(S)-3-Methyl-2-oxopentanoic acid!
COc1cc(CC=O)ccc1O,3-Methoxy-4-hydroxyphenylacetaldehyde,C05581,!3-Methoxy-4-hydroxyphenylacetaldehyde!
O=C(O)C(O)c1ccc(O)c(O)c1,3;4-Dihydroxymandelate,C05580,!3;4-Dihydroxymandelate!
COc1cc(CC(=O)O)ccc1O,Homovanillate,C05582,!Homovanillate!
O=Cc1cc(O)ccc1O,Gentisate aldehyde,C05585,!Gentisate aldehyde!
COc1cc(C(O)C(=O)O)ccc1O,3-Methoxy-4-hydroxymandelate,C05584,!3-Methoxy-4-hydroxymandelate!
COc1cc(CCN)ccc1O,3-Methoxytyramine,C05587,!3-Methoxytyramine!
CC1=CC=CC(C)(C)CC1=O,Eucarvone,C16955,!Eucarvone!
O=CCC(O)C(O)COP(=O)(O)O,2-Deoxy-D-ribose 5-phosphate,C00673,!2-Deoxy-D-ribose 5-phosphate!
N=C(N)NCCCC(N)C(=O)O,L-Arginine,C00062,!L-Arginine!
CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,5alpha-Androstane-3;17-dione,C00674,!5alpha-Androstane-3;17-dione!
CCC1CCCC(OC2CCC(N(C)C)C(C)O2)C(C)C(=O)C2=CC3C(C=CC4CC(OC5OC(C)C(OC)C(OC)C5O)CC43)C2CC(=O)O1,Spinosyn H,C15706,!Spinosyn H!
O=C(O)CC(=O)C(=O)O,Oxaloacetate,C00036,!Oxaloacetate!
NCC(=O)O,Glycine,C00037,!Glycine!
[Mn],Manganese,C00034,!Manganese!
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,GDP,C00035,!GDP!
CC(=O)O,Acetate,C00033,!Acetate!
OCC1OC(O)C(O)C(O)C1O,D-Glucose,C00031,!D-Glucose!
[Zn+2],Zinc cation,C00038,!Zinc cation!
CC(C)C1=C2C3CC(O)C(CO)=CC(=O)C3(C)CCC2(C)CC1,Cyathin A3,C09079,!Cyathin A3!
COCC1OC(OC2C3=C(C(C)C)CCC3(C)C=C3C(CCC3(O)COC)C(C)C2O)C(O)C(O)C1OC(C)(CO)C1CO1,Cotylenin F,C09078,!Cotylenin F!
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,Eriodictyol,C05631,!Eriodictyol!
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,Flecainide,C07001,!Flecainide!
Oc1ccnc2c(O)cccc12,4;8-Dihydroxyquinoline,C05637,!4;8-Dihydroxyquinoline!
O=C(O)Cc1c[nH]c2ccc(O)cc12,5-Hydroxyindoleacetate,C05635,!5-Hydroxyindoleacetate!
O=CCc1c[nH]c2ccc(O)cc12,5-Hydroxyindoleacetaldehyde,C05634,!5-Hydroxyindoleacetaldehyde!
CC(=O)OC1CC2(C)C(CCC(O)C2(C)O)C(C=O)(CC(O)c2ccoc2)C1C,Cascarillin,C09071,!Cascarillin!
CC(=O)OCC12C(OC(C)=O)CC(C)C(C)(C3CC4C=COC4O3)C1CCC(OC(C)=O)C21CO1,Caryoptin,C09070,!Caryoptin!
Oc1ccc2nccc(O)c2c1,4;6-Dihydroxyquinoline,C05639,!4;6-Dihydroxyquinoline!
NCCC(=O)c1cc(O)ccc1N,5-Hydroxykynurenamine,C05638,!5-Hydroxykynurenamine!
CC(=O)OCC12C(OC(C)=O)CC(C)C(C)(C3CC4C=COC4O3)C1CCCC21CO1,Clerodin,C09075,!Clerodin!
CCC(C)(OC(C)=O)C(=O)OC1C(O)CC2C(C)(C3CC4C=COC4O3)C(C)=CC(OC(C)=O)C2(COC(C)=O)C12CO2,Clerodendrin A,C09074,!Clerodendrin A!
CC12CC(c3ccoc3)OC(=O)C1CCC1(C)C2C2C=CC1(O)C(=O)O2,Columbin,C09077,!Columbin!
C=CC1(C)CC(=O)C2(O)C(C)(O1)C(OC(C)=O)C(O)C1C(C)(C)CCC(O)C12C,Coleonol,C09076,!Coleonol!
COc1cc2c3c(c(-c4ccccc4)ccc3c1O)C(=O)C(OC1OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C1O)=C2,Haemocorin,C09932,!Haemocorin!
CC(C)=C1CC2C(C)(CCC(O)C2(C)O)CC1=O,Cuauhtemone,C09645,!Cuauhtemone!
CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,Flunisolide,C07005,!Flunisolide!
O=CNC(CC(=O)O)C(=O)O,N-Acyl-D-aspartate,C06380,!N-Acyl-D-aspartate!
COc1c(O)cc2oc(-c3ccc(O)c(O)c3)c(O)c(=O)c2c1O,Patuletin,C10118,!Patuletin!
COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1O,Pedalitin,C10119,!Pedalitin!
NC(=O)CCC(N)C(=O)O,L-Glutamine,C00064,!L-Glutamine!
O=c1cc(-c2ccc(O)cc2)oc2c(C3OCC(O)C(O)C3O)c(O)c(C3OC(CO)C(O)C(O)C3O)c(O)c12,Neoschaftoside,C10110,!Neoschaftoside!
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)c(OC)c3o2)cc1,Nevadensin,C10111,!Nevadensin!
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1OC,Nobiletin,C10112,!Nobiletin!
O=c1cc(-c2ccccc2)oc2c(O)c(O)cc(O)c12,Norwogonin,C10113,!Norwogonin!
O=c1cc(-c2ccc(O)c(O)c2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12,Orientin,C10114,!Orientin!
COc1cc(O)c2c(=O)c(OC)c(-c3cc(O)c(OC)cc3O)oc2c1,Oxyanin A,C10115,!Oxyanin A!
COc1ccc(-c2oc3cc(OC)c(O)c(O)c3c(=O)c2OC)cc1O,Oxyanin B,C10116,!Oxyanin B!
COc1cc(O)c2c(=O)c(OC)c(-c3ccc(O)c(OC)c3)oc2c1,Pachypodol,C10117,!Pachypodol!
NCC(O)C(O)C(NC(=O)C(N)C(O)C1CN2C(=O)CC2O1)C(=O)O,Clavamycin B,C17362,!Clavamycin B!
NCC(O)C(O)C(N)C(=O)NC(C(=O)O)C(O)C1CN2C(=O)CC2O1,Clavamycin C,C17363,!Clavamycin C!
NC(CC1CN2C(=O)CC2O1)C(=O)O,Alanylclavam,C17360,!Alanylclavam!
O=C1CC2OC(CCO)CN12,2-Hydroxyethylclavam,C17361,!2-Hydroxyethylclavam!
O=C(O)CC1CCC(C(=O)O)N1,(2S;5S)-trans-Carboxymethylproline,C17366,!(2S;5S)-trans-Carboxymethylproline!
O=C(O)C1CCC2CC(=O)N21,(3S;5S)-Carbapenam-3-carboxylic acid,C17367,!(3S;5S)-Carbapenam-3-carboxylic acid!
CC(C)C(N)C(=O)NC(C(=O)O)C(O)C1CN2C(=O)CC2O1,Clavamycin D,C17364,!Clavamycin D!
CC(N)C(=O)NC(C(=O)O)C(O)C1CN2C(=O)CC2O1,Clavamycin E,C17365,!Clavamycin E!
Oc1c[nH]c2ccccc12,Indoxyl,C05658,!Indoxyl!
CN(C)CCCN1c2ccccc2CCc2ccccc21,Imipramine hydrochloride,C07982,!Imipramine hydrochloride!
CCC1C(=O)N2C(C(=O)O)=C(SCCN)CC12,8-Dehydroxythienamycin,C17368,!8-Dehydroxythienamycin!
NCCSC1=C(C(=O)O)N2C(=O)C(CO)C2C1,Northienamycin,C17369,!Northienamycin!
CC1CCCC(C)CCCC(C)CCC(C)CCCC(C)CCCC(C)CCCC(C)CCOC(CO)COCCC(C)CCCC(C)CCCC(C)CCCC(C)CCC(C)CCCC(C)CCCC(C)CCCC(C)CCOC(CO)COCCC(C)CCC1,Caldarchaeol,C13872,!Caldarchaeol!
CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,Tributyrin,C13870,!Tributyrin!
O=P(O)(O)OC1OC(CO)C(O)C(O)C1O,alpha-D-Galactose 1-phosphate,C00446,!alpha-D-Galactose 1-phosphate!
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)CCN(C)(C)C,1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphonocholine,C13876,!1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphonocholine!
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN,1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine,C13877,!1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphoethanolamine!
CC1CCCC(C)CCCC(C)CCC(C)CCCC(C)CCCC(C)CCCC(C)CCOC(COC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)COCCC(C)CCCC(C)CCCC(C)CCCC(C)CCC(C)CCCC(C)CCCC(C)CCCC(C)CCOC(CO)COCCC(C)CCC1,Gentiobiosyl-caldarchaeol,C13874,!Gentiobiosyl-caldarchaeol!
CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)CCN,1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphonoethanolamine,C13878,!1-Hexadecanoyl-2-(9Z-octadecenoyl)-sn-glycero-3-phosphonoethanolamine!
O=C1c2ccccc2C(=O)c2c1ccc1c2OCO1,Morindaparvin A,C10374,!Morindaparvin A!
C=C1CC(=CC)C(=O)OC2CCN3CC=C(COC(=O)C1(O)CO)C23,Riddelline,C10375,!Riddelline!
Cc1ccc2c(c1O)C(=O)c1ccc(O)c(O)c1C2=O,Morindone,C10376,!Morindone!
CC1OC(CC(=O)O)CC2=C1C(=O)c1c(O)cccc1C2=O,Nanafrocin,C10377,!Nanafrocin!
COCc1c(O)cc2c(c1O)C(=O)c1ccccc1C2=O,Lucidin omega-methyl ether,C10370,!Lucidin omega-methyl ether!
CC1=Cc2c(C(C)C)ccc(C)c2C(=O)C1=O,Mansonone C,C10371,!Mansonone C!
COc1cccc2c1C(=O)C1=C(CCC(C)(C)O1)C2=O,9-Methoxy-alpha-lapachone,C10372,!9-Methoxy-alpha-lapachone!
CCCCCCCCCCCC1=C(O)C(=O)C=C(OC)C1=O,5-O-Methylembelin,C10373,!5-O-Methylembelin!
CCC1(O)CCC2C3CCc4cc(C)ccc4C3CCC21C,3-Methyl-19-nor-17alpha-pregna-1;3;5(10)-trien-17-ol,C15117,!3-Methyl-19-nor-17alpha-pregna-1;3;5(10)-trien-17-ol!
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12)C(C)O,Rinderine,C10378,!Rinderine!
Cc1cc2c(c(O)c1O)C(=O)c1c(O)cccc1C2=O,Norobtusifolin,C10379,!Norobtusifolin!
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,CoA-disulfide,C02015,!CoA-disulfide!
CCN(CC)c1c(N(=O)O)cc(C(F)(F)F)c(N)c1N(=O)O,Dinitramine,C18785,!Dinitramine!
CCCCc1c(C)nc(N(C)C)nc1O,Dimethirimol,C18784,!Dimethirimol!
O=C(O)C1OC1C(=O)O,trans-2;3-Epoxysuccinate,C03548,!trans-2;3-Epoxysuccinate!
OO,ROOH,C15498,!ROOH!
O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O,myo-Inositol 4-phosphate,C03546,!myo-Inositol 4-phosphate!
Oc1cc(O)c2c(O)cccc2c1,1;3;8-Naphthalenertriol,C01173,!1;3;8-Naphthalenertriol!
CCCCCCCCCCCCCC=CC(O)C(COP(=O)(O)OCCN)NC=O,Ceramide phosphoethanolamine,C06062,!Ceramide phosphoethanolamine!
NC(CCC(=O)NCCCC=O)C(=O)O,gamma-Glutamyl-gamma-aminobutyraldehyde,C15700,!gamma-Glutamyl-gamma-aminobutyraldehyde!
N#Cc1cnccn1,Cyanopyrazine,C02018,!Cyanopyrazine!
CC(=O)NC1C(O)OC(COS(=O)(=O)O)C(O)C1OC1OC(C(=O)O)=CC(O)C1O,4-Deoxy-beta-D-gluc-4-enuronosyl-(1;3)-N-acetyl-D-galactosamine 6-sulfate,C04865,!4-Deoxy-beta-D-gluc-4-enuronosyl-(1;3)-N-acetyl-D-galactosamine 6-sulfate!
CC(=O)NC1C(O)OC(CO)C(OS(=O)(=O)O)C1OC1OC(C(=O)O)=CC(O)C1O,4-Deoxy-beta-D-gluc-4-enuronosyl-(1;3)-N-acetyl-D-galactosamine 4-sulfate,C04864,!4-Deoxy-beta-D-gluc-4-enuronosyl-(1;3)-N-acetyl-D-galactosamine 4-sulfate!
CCC1(C)OC1CCC(C)=CCCC(C)=CC(=O)OC,Juvenile hormone II,C04867,!Juvenile hormone II!
OCC1OC(OC2C(O)C(CO)OC(OC3C(OC4C(O)OC(CO)C(O)C4O)OC(CO)C(O)C3O)C2O)C(O)C(O)C1O,1;3-alpha-D-Mannosyl-1;2-alpha-D-mannosyl-1;2-alpha-D-mannosyl-D-mannose,C04861,!1;3-alpha-D-Mannosyl-1;2-alpha-D-mannosyl-1;2-alpha-D-mannosyl-D-mannose!
CCCCCCCCCCCCCCCCSCC(COP(=O)(O)OCCN(C)(C)C)OP(=O)(O)CCCCCCCCCCCCCCCC,1-Hexadecylthio-1-deoxy-2-hexadecylphosphono-sn-glycero-3-phosphocholine,C04862,!1-Hexadecylthio-1-deoxy-2-hexadecylphosphono-sn-glycero-3-phosphocholine!
CC(=O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,Geranylgeranylacetone,C13297,!Geranylgeranylacetone!
NC(=O)NCNC(=O)NCNC(N)=O,Dimethylenetriurea,C06385,!Dimethylenetriurea!
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)C1=C(N)CCC(=O)C1,2-Amino-5-oxocyclohex-1-enecarbonyl-CoA,C05165,!2-Amino-5-oxocyclohex-1-enecarbonyl-CoA!
CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCCC(=O)O,3-Hydroxypimeloyl-CoA,C06714,!3-Hydroxypimeloyl-CoA!
CC(=O)NC(CS)C(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O,Mycothiol,C06717,!Mycothiol!
CC(C)C1C=CC(=O)NCCC=CC(NC(=O)C(NC(=O)NC(C(=O)O)C(C)C)C(C)C)C(=O)N1,Syringolin A,C15701,!Syringolin A!
CCCCCC(O)C1C(=O)OC(C)C(O)C=CC=CC=CC=CC=C(C)C(O)C(O)C(O)CC(O)CC(O)CC(O)CC(O)CC1O,Fungichromin,C13299,!Fungichromin!
CC(=O)C1CCC2C3CCC4CC(N)CCC4(C)C3CCC12C,Funtumine,C10806,!Funtumine!
CC1CCC2N(C1)CC1C(C(O)C(O)C3(O)C1CC14OC5(O)C(O)CCC1(C)C5CC(O)C34)C2(C)O,Germine,C10807,!Germine!
COc1c(OC2OC(CO)C(O)C(O)C2O)ccc(O)c1C(=O)OCc1ccccc1OC1OC(CO)C(O)C(O)C1O,Leiocarposide,C10805,!Leiocarposide!
CCCCC=CCCCCCCCCCCCc1cc(O)cc(O)c1,5-(Heptadec-12-enyl)resorcinol,C10802,!5-(Heptadec-12-enyl)resorcinol!
CC1CCC2C(C)C3C(CC4C5CCC6CC(OC7OC(CO)C(OC8OC(CO)C(O)C(OC9OCC(O)C(O)C9O)C8OC8OC(CO)C(O)C(O)C8O)C(O)C7O)CCC6(C)C5CCC43C)N2C1,Demissine,C10803,!Demissine!
CCCCCCCCCCCCCc1cc(O)cc(O)c1,Grevillol,C10800,!Grevillol!
CNC1CCC23CC24CCC2(C)C(C(C)N(C)C)C(O)CC2(C)C4CCC3C1(C)C,Cyclovirobuxine C,C10801,!Cyclovirobuxine C!
CC1(C)CC2=C3CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(O)C1,Soyasapogenol F,C17421,!Soyasapogenol F!
CC1CCC2N(C1)CC1C3CC4C(CC(=O)C5CC(O)CCC54C)C3CCC1C2(C)O,Imperialine,C10808,!Imperialine!
CCCCCCCCCCCCCCCc1cc(O)cc(O)c1,5-Pentadecylresorcinol,C10809,!5-Pentadecylresorcinol!
CCCCCCCCCCO,1-Decanol,C01633,!1-Decanol!
O=C(NCC(=O)N1CCCC1C(=O)O)OCc1ccccc1,N-Carbobenzoxyglycylproline,C01632,!N-Carbobenzoxyglycylproline!
OC1COC(OC2COC(O)C(O)C2O)C(O)C1O,Xylobiose,C01630,!Xylobiose!
O=C1c2ccccc2-c2ccccc21,Fluoren-9-one,C06712,!Fluoren-9-one!
O=P(O)(O)OCC1OCC(O)C1O,Nucleoside phosphate,C01329,!Nucleoside phosphate!
[OH-],HO-,C01328,!HO-!
Oc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,4-Hydroxy-2;2';4';5;5'-pentachlorobiphenyl,C14471,!4-Hydroxy-2;2';4';5;5'-pentachlorobiphenyl!
Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3,3-Methylcholanthrene,C14470,!3-Methylcholanthrene!
CC(=O)OC1CCC2C3CCC4CC(F)(F)CCC4(C)C3CCC12C,3;3-Difluoro-5alpha-androstan-17beta-yl acetate,C14477,!3;3-Difluoro-5alpha-androstan-17beta-yl acetate!
COc1c(OC)c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC,Xanthomicrol,C14476,!Xanthomicrol!
CC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC3(C)O)C12,Bolasterone,C14475,!Bolasterone!
CCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,Benzarone,C14474,!Benzarone!
I,RI,C01321,!RI!
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,Flumethasone,C14479,!Flumethasone!
,RX,C01322,!RX!
[Br-],Bromide,C01324,!Bromide!
Cl,Hydrochloric acid,C01327,!Hydrochloric acid!
C#N,Hydrogen cyanide,C01326,!Hydrogen cyanide!
Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1,Apigeninidin,C08574,!Apigeninidin!
Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,Bropirimine,C13127,!Bropirimine!
CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OCOC(=O)C1N2C(=O)CC2S(=O)(=O)C1(C)C,Sultamicillin tosilate,C13129,!Sultamicillin tosilate!
CCCCCCCCCCC(OC(C)=O)C1CCC(C2CCC(C(O)CCCCCCCCCCCCC3=CC(C)OC3=O)O2)O1,Uvaricin,C08572,!Uvaricin!
O=C(O)c1cc(C(=O)O)oc(=O)c1,2-Pyrone-4;6-dicarboxylate,C03671,!2-Pyrone-4;6-dicarboxylate!
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC(OP(=O)(O)O)C(=O)O)C(O)C1O,3-(ADP)-2-phosphoglycerate,C03673,!3-(ADP)-2-phosphoglycerate!
O=C(O)C(O)Cc1ccc(O)cc1,3-(4-Hydroxyphenyl)lactate,C03672,!3-(4-Hydroxyphenyl)lactate!
COc1cc2c(cc1OC)C1C(=O)c3ccc(O)cc3OC1CO2,9-Demethylmunduserone,C16189,!9-Demethylmunduserone!
CC=C1C=N2CCc3c([nH]c4ccccc34)C2CC1C(=CO)C(=O)OC,4;21-Dehydrogeissoschizine,C03677,!4;21-Dehydrogeissoschizine!
O=C(O)C=CC(O)=CC(=O)O,3-Hydroxy-cis;cis-muconate,C03676,!3-Hydroxy-cis;cis-muconate!
N#CCc1ccc(Cl)cc1,4-Chlorophenylacetonitrile,C03679,!4-Chlorophenylacetonitrile!
NCC(O)CC(=O)O,4-Amino-3-hydroxybutanoate,C03678,!4-Amino-3-hydroxybutanoate!
COc1ccc(C2COc3cc(O)ccc3C2O)c(O)c1,7;2'-Dihydroxy-4'-methoxy-isoflavanol,C16187,!7;2'-Dihydroxy-4'-methoxy-isoflavanol!
O=C1OC(C(O)COP(=O)(O)O)C(O)=C1O,L-Ascorbate 6-phosphate,C16186,!L-Ascorbate 6-phosphate!
OC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,beta-2;3;4;5;6-Pentachlorocyclohexanol,C16181,!beta-2;3;4;5;6-Pentachlorocyclohexanol!
CCCCCC=CCC=CCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,(11Z;14Z)-Icosadienoyl-CoA,C16180,!(11Z;14Z)-Icosadienoyl-CoA!
OC1C(Cl)C(Cl)C(O)C(Cl)C1Cl,beta-2;3;5;6-Tetrachloro-1;4-cyclohexanediol,C16182,!beta-2;3;5;6-Tetrachloro-1;4-cyclohexanediol!
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OCC(O)(CO)C3O)C(O)C2O)c(=O)[nH]1,UDP-apiose,C01623,!UDP-apiose!
CC(C)OC(=O)c1ccccc1C(=O)OC(C)C,Diisopropyl phthalate,C14468,!Diisopropyl phthalate!
COc1ccc(C2OC(c3ccc(OC)c(OC)c3)C(C)C2C)cc1OC,(+)-Veraguensin,C10892,!(+)-Veraguensin!
CCCOC(=O)c1ccccc1C(=O)OCCC,Di-n-propylphthalate,C14469,!Di-n-propylphthalate!
NC(C=O)C(=O)O,2-Aminomalonate semialdehyde,C11822,!2-Aminomalonate semialdehyde!
CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O,UDP-N-acetyl-alpha-D-glucosamine,C00043,!UDP-N-acetyl-alpha-D-glucosamine!
O=C(O)C=Cc1ccccc1O,cis-2-Hydroxycinnamate,C05838,!cis-2-Hydroxycinnamate!
OCC(CO)(CBr)CBr,2;2-Bis(bromomethyl)propane-1;3-diol,C19199,!2;2-Bis(bromomethyl)propane-1;3-diol!
CCCCCC=CCC=CCC=CCCCCC(=O)O,(6Z;9Z;12Z)-Octadecatrienoic acid,C06426,!(6Z;9Z;12Z)-Octadecatrienoic acid!
CCC(C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,(S)-2-Methylbutanoyl-CoA,C15980,!(S)-2-Methylbutanoyl-CoA!
CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1C(C)=CC(O)CC1(C)C,alpha-Cryptoxanthin,C15981,!alpha-Cryptoxanthin!
CNCCCC(=O)c1ccc(O)nc1O,2;6-Dihydroxypseudooxynicotine,C15986,!2;6-Dihydroxypseudooxynicotine!
CNCCCC(=O)O,4-Methylaminobutyrate,C15987,!4-Methylaminobutyrate!
CCCCCCCCC(O)C(O)CCCCCCCC(=O)O,(9S;10S)-9;10-Dihydroxyoctadecanoate,C15988,!(9S;10S)-9;10-Dihydroxyoctadecanoate!
CCCCCCCCC(O)C(CCCCCCCC(=O)O)OP(=O)(O)O,(9S;10S)-10-Hydroxy-9-(phosphonooxy)octadecanoate,C15989,!(9S;10S)-10-Hydroxy-9-(phosphonooxy)octadecanoate!
OCC1OC(Oc2ccc3c(c2)OCC2c4cc5c(cc4OC32)OCO5)C(O)C(O)C1O,Trifolirhizin,C10538,!Trifolirhizin!
CC1(C)CC(=O)C2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,Soyasapogenol E,C17420,!Soyasapogenol E!
CCN=CC(O)C(O)C(O)C(O)CO,N-Ethylglycocyamine,C02852,!N-Ethylglycocyamine!
C[Te]C,Dimethyl telluride,C02677,!Dimethyl telluride!
O=C1CC(O)C(CO)O1,Deoxyribonolactone,C02674,!Deoxyribonolactone!
COc1ccc(C2COc3cc(O)cc(O)c3C2=O)cc1,Dihydrobiochanin A,C02675,!Dihydrobiochanin A!
COP(=S)(OC)Oc1cc(Cl)c(Br)cc1Cl,Bromofos,C18965,!Bromofos!
CCOP(=S)(OCC)SCn1nc(OC)sc1=O,Athidathion,C18964,!Athidathion!
CCCC(=O)OC(C(Cl)(Cl)Cl)P(=O)(OC)OC,Butonate,C18967,!Butonate!
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,Bromophos-ethyl,C18966,!Bromophos-ethyl!
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1Cl,Chlorphoxim,C18969,!Chlorphoxim!
CCOP(=S)(OCC)SCSc1ccc(Cl)cc1,Carbophenothion,C18968,!Carbophenothion!
